[ 2947 ,  677 635 627] shixi 1
[   9 ,  137 764 575] shixi 53
[   9 ,  140 173 585] 时隙: 6-------------------------------------------------------------------------------
[   9 ,  140 768 377] shixi 54
[   9 ,  142 724 115] shixi 55
[   9 ,  145 625 330] shixi 56
[   9 ,  148  38  57] [56 R] Node  2 收到本层数据包并传往上层 
[   9 ,  150 256 710] shixi 57
[   9 ,  153 542 362] [57 T] Node  2->  1  
[   9 ,  154 741 805] shixi 58
[   9 ,  156  50 747] [58 R] Node  2 收到本层数据包并传往上层 
[   9 ,  157  59 867] shixi 59
[   9 ,  157 782  75] [59 T] Node  2->  1  
[   9 ,  159 569 800] shixi 60
[   9 ,  160 226 320] 时隙: 7-------------------------------------------------------------------------------
[   9 ,  161  91 100] [60 R] Node  2 收到本层数据包并传往上层 
[   9 ,  162 214 492] shixi 61
[   9 ,  165 590 952] [61 R] Node  2 收到本层数据包并传往上层 
[   9 ,  168 102 380] shixi 62
[   9 ,  171 201 327] [62 R] Node  2 收到本层数据包并传往上层 
[   9 ,  172 328 592] shixi 63
[   9 ,  176  72  65] [63 R] Node  2 收到本层数据包并传往上层 
[   9 ,  177 815 137] shixi 64
[   9 ,  180 314 865] 时隙: 8-------------------------------------------------------------------------------
[   9 ,  181 658 565] [64 T] Node  2->  1  
[   9 ,  183 743 907] shixi 65
[   9 ,  185 295 745] [65 R] Node  2 收到本层数据包并传往上层 
[   9 ,  186 589 312] shixi 66
[   9 ,  187 739 465] [66 T] Node  2->  1  
[   9 ,  189 732 180] shixi 67
[   9 ,  193 715 380] [67 T] Node  2->  1  
[   9 ,  195 561 835] shixi 68
[   9 ,  198 135 480] shixi 69
[   9 ,  200 550 275] 时隙: 9-------------------------------------------------------------------------------
[   9 ,  201 192 670] shixi 70
[   9 ,  202 753 362] shixi 71
[   9 ,  205 121 782] shixi 72
[   9 ,  208  69  47] shixi 73
[   9 ,  210 543 282] shixi 74
[   9 ,  212 563 730] shixi 75
[   9 ,  215 185 942] shixi 76
[   9 ,  218  80 867] [76 T] Node  2->  1  
[   9 ,  220 258 470] shixi 77
[   9 ,  221 280 515] 时隙:10-------------------------------------------------------------------------------
[   9 ,  223 797 745] [77 T] Node  2->  1  
[   9 ,  226 683  52] shixi 78
[   9 ,  228  67 595] [78 T] Node  2->  1  
[   9 ,  230 737 785] shixi 79
[   9 ,  233  93 910] [79 R] Node  2 收到本层数据包并传往上层 
[   9 ,  235 269 897] shixi 80
[   9 ,  238  47 230] [80 R] Node  2 收到本层数据包并传往上层 
[   9 ,  240 310 140] shixi 81
[   9 ,  240 961 775] 时隙:11-------------------------------------------------------------------------------
[   9 ,  242 737 657] [81 R] Node  2 收到本层数据包并传往上层 
[   9 ,  244 558 760] shixi 82
[   9 ,  245 525 322] [82 T] Node  2->  1  
[   9 ,  246 202 880] shixi 83
[   9 ,  248 337 552] [83 R] Node  2 收到本层数据包并传往上层 
[   9 ,  251 253 637] shixi 84
[   9 ,  253 191 387] [84 T] Node  2->  1  
[   9 ,  255 708 762] shixi 85
[   9 ,  258  43 790] [85 R] Node  2 收到本层数据包并传往上层 
[   9 ,  259 116 580] shixi 86
[   9 ,  260 245  62] 时隙:12-------------------------------------------------------------------------------
[   9 ,  260 758 960] [86 T] Node  2->  1  
[   9 ,  262 197 950] shixi 87
[   9 ,  265 843  55] [87 R] Node  2 收到本层数据包并传往上层 
[   9 ,  268 104 435] shixi 88
[   9 ,  270 538 415] shixi 89
[   9 ,  273  48 762] shixi 90
[   9 ,  275 711 325] shixi 91
[   9 ,  278 191 950] shixi 92
[   9 ,  280 201 882] 时隙:13-------------------------------------------------------------------------------
[   9 ,  281  56 740] shixi 93
[   9 ,  282 834 235] shixi 94
[   9 ,  285 534 700] shixi 95
[   9 ,  288  26 810] shixi 96
[   9 ,  290 594 172] [96 T] Node  2->  1  
[   9 ,  293 333 805] shixi 97
[   9 ,  295 703 670] [97 T] Node  2->  1  
[   9 ,  298 176 867] shixi 98
[   9 ,  300 223 152] 时隙:14-------------------------------------------------------------------------------
[   9 ,  300 714 200] [98 R] Node  2 收到本层数据包并传往上层 
[   9 ,  302 310 337] shixi 99
[   9 ,  303 375 905] [99 T] Node  2->  1  
[   9 ,  305 543 562] shixi 100
[   9 ,  309  37 115] [100 R] Node  2 收到本层数据包并传往上层 
[   9 ,  310 590 802] shixi 101
[   9 ,  313 193 362] [101 T] Node  2->  1  
[   9 ,  315 698 427] shixi 102
[   9 ,  318 268 887] [102 T] Node  2->  1  
[   9 ,  321  52 745] 时隙:15-------------------------------------------------------------------------------
[   9 ,  321 714  72] shixi 103
[   9 ,  323 936 405] [103 T] Node  2->  1  
[   9 ,  326 178 785] shixi 104
[   9 ,  328 568 840] [104 T] Node  2->  1  
[   9 ,  332 179 537] shixi 105
[   9 ,  333  18 567] [105 T] Node  2->  1  
[   9 ,  334 491 642] shixi 106
[   9 ,  335 311 850] [106 R] Node  2 收到本层数据包并传往上层 
[   9 ,  338  62 767] shixi 107
[   9 ,  340 604 245] 时隙:16-------------------------------------------------------------------------------
[   9 ,  341 563   2] [107 R] Node  2 收到本层数据包并传往上层 
[   9 ,  344 128 542] shixi 108
[   9 ,  345 280  55] shixi 109
[   9 ,  347 942 772] shixi 110
[   9 ,  350  82  95] shixi 111
[   9 ,  352 968 255] shixi 112
[   9 ,  355 228  17] shixi 113
[   9 ,  357 772 472] shixi 114
[   9 ,  360 178 740] 时隙:17-------------------------------------------------------------------------------
[   9 ,  361 111 205] shixi 115
[   9 ,  362 572 687] shixi 116
[   9 ,  365 568 245] [116 T] Node  2->  1  
[   9 ,  367 617 900] shixi 117
[   9 ,  371  34 282] [117 T] Node  2->  1  
[   9 ,  373 279 320] shixi 118
[   9 ,  375 400 337] [118 T] Node  2->  1  
[   9 ,  377 538   2] shixi 119
[   9 ,  380 130 395] 时隙:18-------------------------------------------------------------------------------
[   9 ,  381 619 632] [119 R] Node  2 收到本层数据包并传往上层 
[   9 ,  383 687 757] shixi 120
[   9 ,  385 713 492] [120 R] Node  2 收到本层数据包并传往上层 
[   9 ,  387 526 530] shixi 121
[   9 ,  390 554 702] [121 T] Node  2->  1  
[   9 ,  392 716 877] shixi 122
[   9 ,  395 696 992] [122 T] Node  2->  1  
[   9 ,  398 168 202] shixi 123
[   9 ,  400 504 630] 时隙:19-------------------------------------------------------------------------------
[   9 ,  401 305 657] [123 T] Node  2->  1  
[   9 ,  403 240 795] shixi 124
[   9 ,  405 317 615] [124 R] Node  2 收到本层数据包并传往上层 
[   9 ,  407 432 365] shixi 125
[   9 ,  410 596 875] [125 R] Node  2 收到本层数据包并传往上层 
[   9 ,  412 279 997] shixi 126
[   9 ,  415 537 110] [126 R] Node  2 收到本层数据包并传往上层 
[   9 ,  417 226 635] shixi 127
[   9 ,  420 278 327] 时隙:20-------------------------------------------------------------------------------
[   9 ,  421 770 172] [127 T] Node  2->  1  
[   9 ,  424 149 412] shixi 128
[   9 ,  425 796  67] shixi 129
[   9 ,  427 945 702] shixi 130
[   9 ,  430 242  45] shixi 131
[   9 ,  433  92 567] shixi 132
[   9 ,  435 519 290] shixi 133
[   9 ,  438  39 897] shixi 134
[   9 ,  440  88 575] 时隙:21-------------------------------------------------------------------------------
[   9 ,  441 244 977] shixi 135
[   9 ,  443  62 602] shixi 136
[   9 ,  445 708 167] [136 R] Node  2 收到本层数据包并传往上层 
[   9 ,  448   8 797] shixi 137
[   9 ,  451   1 292] [137 R] Node  2 收到本层数据包并传往上层 
[   9 ,  452 827 212] shixi 138
[   9 ,  456 175 725] [138 T] Node  2->  1  
[   9 ,  457 891 860] shixi 139
[   9 ,  460 209 682] 时隙:22-------------------------------------------------------------------------------
[   9 ,  461 559 345] [139 R] Node  2 收到本层数据包并传往上层 
[   9 ,  463 759 792] shixi 140
[   9 ,  465 860 442] [140 T] Node  2->  1  
[   9 ,  467 749 835] shixi 141
[   9 ,  470 247 710] [141 R] Node  2 收到本层数据包并传往上层 
[   9 ,  472 792 697] shixi 142
[   9 ,  475 775 130] [142 R] Node  2 收到本层数据包并传往上层 
[   9 ,  477 228 715] shixi 143
[   9 ,  480 245 717] 时隙:23-------------------------------------------------------------------------------
[   9 ,  481 898 270] [143 R] Node  2 收到本层数据包并传往上层 
[   9 ,  484 157 987] shixi 144
[   9 ,  485 592 997] [144 R] Node  2 收到本层数据包并传往上层 
[   9 ,  486 725  32] shixi 145
[   9 ,  488 234 207] [145 R] Node  2 收到本层数据包并传往上层 
[   9 ,  489 770 565] shixi 146
[   9 ,  493 342 970] [146 R] Node  2 收到本层数据包并传往上层 
[   9 ,  496 312 610] shixi 147
[   9 ,  498 222 297] [147 R] Node  2 收到本层数据包并传往上层 
[   9 ,  500 172 485] 时隙:24-------------------------------------------------------------------------------
[   9 ,  501 537 587] shixi 148
[   9 ,  502 725 657] shixi 149
[   9 ,  505 253 110] shixi 150
[   9 ,  508 276 145] shixi 151
[   9 ,  510 541 487] shixi 152
[   9 ,  513  61 302] shixi 153
[   9 ,  515 582 622] shixi 154
[   9 ,  518 258  75] shixi 155
[   9 ,  520 266 322] 时隙:25-------------------------------------------------------------------------------
[   9 ,  521 131  15] shixi 156
[   9 ,  523 665 515] [156 T] Node  2->  1  
[   9 ,  525 879 150] shixi 157
[   9 ,  528  98 532] [157 R] Node  2 收到本层数据包并传往上层 
[   9 ,  529 596 540] shixi 158
[   9 ,  530 584 190] [158 R] Node  2 收到本层数据包并传往上层 
[   9 ,  532 314 117] shixi 159
[   9 ,  535 629 670] [159 T] Node  2->  1  
[   9 ,  537 883 722] shixi 160
[   9 ,  540 444 985] 时隙:26-------------------------------------------------------------------------------
[   9 ,  541 286 315] [160 T] Node  2->  1  
[   9 ,  542 574 915] NODE  2 此时未收到状态调整信息
[   9 ,  543 757 570] shixi 161
[   9 ,  546 258 590] [161 R] Node  2 收到本层数据包并传往上层 
[   9 ,  548  74 155] shixi 162
[   9 ,  550 719 532] [162 T] Node  2->  1  
[   9 ,  554 145 690] shixi 163
[   9 ,  555 527 920] [163 R] Node  2 收到本层数据包并传往上层 
[   9 ,  556 768 290] shixi 164
[   9 ,  558 210 505] [164 R] Node  2 收到本层数据包并传往上层 
[   9 ,  560 576 772] 时隙:27-------------------------------------------------------------------------------
[   9 ,  561 298 802] 网络层管控信息通告
[   9 ,  562 297 540] 网管信道队列业务为空
[   9 ,  563 207 255] shixi 165
[   9 ,  565 995 687] [165 R] Node  2 收到本层数据包并传往上层 
[   9 ,  568 321 412] shixi 166
[   9 ,  570 753 537] [166 T] Node  2->  1  
[   9 ,  572 556 165] shixi 167
[   9 ,  576 150 587] [167 T] Node  2->  1  
[   9 ,  578 190 452] shixi 168
[   9 ,  580 677 412] 时隙:28-------------------------------------------------------------------------------
[   9 ,  581  82 237] shixi 169
[   9 ,  582 584  10] shixi 170
[   9 ,  585 554 860] shixi 171
[   9 ,  587 699 147] shixi 172
[   9 ,  590 244 250] shixi 173
[   9 ,  593 165 135] shixi 174
[   9 ,  595 582 120] shixi 175
[   9 ,  597 729 195] shixi 176
[   9 ,  600 470 545] 时隙:29-------------------------------------------------------------------------------
[   9 ,  601 548  50] [176 T] Node  2->  1  
[   9 ,  603 687 232] shixi 177
[   9 ,  605 538 695] [177 R] Node  2 收到本层数据包并传往上层 
[   9 ,  607 619 552] shixi 178
[   9 ,  610 785 885] [178 R] Node  2 收到本层数据包并传往上层 
[   9 ,  612  84 347] shixi 179
[   9 ,  613  60 740] [179 R] Node  2 收到本层数据包并传往上层 
[   9 ,  614 551 835] shixi 180
[   9 ,  618 118 487] [180 R] Node  2 收到本层数据包并传往上层 
[   9 ,  620 148 465] 时隙:30-------------------------------------------------------------------------------
[   9 ,  621 566 207] shixi 181
[   9 ,  623 364 810] [181 T] Node  2->  1  
[   9 ,  624 518 665] shixi 182
[   9 ,  625 550 275] [182 T] Node  2->  1  
[   9 ,  628  58 745] shixi 183
[   9 ,  631 141 992] [183 T] Node  2->  1  
[   9 ,  633  69 937] shixi 184
[   9 ,  635 761 335] [184 R] Node  2 收到本层数据包并传往上层 
[   9 ,  638 196  95] shixi 185
[   9 ,  640 235 190] 时隙:31-------------------------------------------------------------------------------
[   9 ,  641 523 270] [185 T] Node  2->  1  
[   9 ,  643 596 252] shixi 186
[   9 ,  646 196 947] [186 R] Node  2 收到本层数据包并传往上层 
[   9 ,  649 103 362] shixi 187
[   9 ,  651  13 447] [187 T] Node  2->  1  
[   9 ,  652 601   7] shixi 188
[   9 ,  656  19 590] shixi 189
[   9 ,  658   2 577] shixi 190
[   9 ,  660 513 890] 时隙:32-------------------------------------------------------------------------------
[   9 ,  660 834 720] shixi 191
[   9 ,  662 845 652] shixi 192
[   9 ,  665 212 492] shixi 193
[   9 ,  668   2 907] shixi 194
[   9 ,  670 511 397] shixi 195
[   9 ,  673  68 955] shixi 196
[   9 ,  675 708 170] [196 R] Node  2 收到本层数据包并传往上层 
[   9 ,  677  24 787] shixi 197
[   9 ,  678 556 507] [197 R] Node  2 收到本层数据包并传往上层 
[   9 ,  680 800 770] 时隙:33-------------------------------------------------------------------------------
[   9 ,  682 286 932] shixi 198
[   9 ,  685 806 260] [198 R] Node  2 收到本层数据包并传往上层 
[   9 ,  688   8 430] shixi 199
[   9 ,  690 661 772] [199 T] Node  2->  1  
[   9 ,  691 809  57] shixi 200
[   9 ,  693 209  62] [200 T] Node  2->  1  
[   9 ,  694 751 172] shixi 201
[   9 ,  698  88 905] [201 R] Node  2 收到本层数据包并传往上层 
[   9 ,  700 117 907] 时隙:34-------------------------------------------------------------------------------
[   9 ,  700 711 807] shixi 202
[   9 ,  703 563 395] [202 R] Node  2 收到本层数据包并传往上层 
[   9 ,  705 558 660] shixi 203
[   9 ,  708 222 605] [203 T] Node  2->  1  
[   9 ,  710 787 515] shixi 204
[   9 ,  712 704 690] [204 R] Node  2 收到本层数据包并传往上层 
[   9 ,  714 268 402] shixi 205
[   9 ,  716  79 585] [205 R] Node  2 收到本层数据包并传往上层 
[   9 ,  717 251 532] shixi 206
[   9 ,  720 190 670] 时隙:35-------------------------------------------------------------------------------
[   9 ,  721 597 362] [206 T] Node  2->  1  
[   9 ,  724 176 545] shixi 207
[   9 ,  733 540 542] [207 R] Node  2 收到本层数据包并传往上层 
[   9 ,  735 648 952] shixi 208
[   9 ,  737 827 250] shixi 209
[   9 ,  740 253  72] 时隙:36-------------------------------------------------------------------------------
[   9 ,  741  13 767] shixi 210
[   9 ,  743   9 337] shixi 211
[   9 ,  745 299 185] shixi 212
[   9 ,  747 711 905] shixi 213
[   9 ,  750 192 937] shixi 214
[   9 ,  753 283 530] shixi 215
[   9 ,  755 741 122] shixi 216
[   9 ,  758  89 560] [216 R] Node  2 收到本层数据包并传往上层 
[   9 ,  759 770  82] shixi 217
[   9 ,  760 343 900] 时隙:37-------------------------------------------------------------------------------
[   9 ,  763  97  37] [217 R] Node  2 收到本层数据包并传往上层 
[   9 ,  764 743 627] shixi 218
[   9 ,  768  82 175] [218 T] Node  2->  1  
[   9 ,  770 704 385] 本次发送合包
[   9 ,  779 624 437] shixi 219
[   9 ,  780 465 790] 时隙:38-------------------------------------------------------------------------------
[   9 ,  782  82 340] [219 R] Node  2 收到本层数据包并传往上层 
[   9 ,  784  88  65] shixi 220
[   9 ,  786 296 105] [220 T] Node  2->  1  
[   9 ,  789 207 362] shixi 221
[   9 ,  791  49 997] [221 T] Node  2->  1  
[   9 ,  793 206 362] shixi 222
[   9 ,  795 846 285] [222 R] Node  2 收到本层数据包并传往上层 
[   9 ,  797  59 297] shixi 223
[   9 ,  800 512 280] 时隙:39-------------------------------------------------------------------------------
[   9 ,  801 305 795] [223 R] Node  2 收到本层数据包并传往上层 
[   9 ,  803 203 332] shixi 224
[   9 ,  805 220 362] [224 R] Node  2 收到本层数据包并传往上层 
[   9 ,  807  62 412] shixi 225
[   9 ,  810 603 372] [225 T] Node  2->  1  
[   9 ,  813  54  80] shixi 226
[   9 ,  816 128 157] [226 T] Node  2->  1  
[   9 ,  819  15 797] shixi 227
[   9 ,  820 214 472] 时隙:40-------------------------------------------------------------------------------
[   9 ,  820 983 560] [227 T] Node  2->  1  
[   9 ,  823 312 580] shixi 228
[   9 ,  826  90 865] shixi 229
[   9 ,  827 622 245] shixi 230
[   9 ,  830 721  87] shixi 231
[   9 ,  832 827 847] shixi 232
[   9 ,  835  67 180] shixi 233
[   9 ,  838 224 290] shixi 234
[   9 ,  840 225 800] 时隙:41-------------------------------------------------------------------------------
[   9 ,  841 786  30] shixi 235
[   9 ,  842 794 990] shixi 236
[   9 ,  845 715 690] [236 T] Node  2->  1  
[   9 ,  848  37 932] shixi 237
[   9 ,  851 175 537] [237 R] Node  2 收到本层数据包并传往上层 
[   9 ,  853 307 610] shixi 238
[   9 ,  855 580 925] [238 T] Node  2->  1  
[   9 ,  857 168 162] shixi 239
[   9 ,  860 208  95] 时隙:42-------------------------------------------------------------------------------
[   9 ,  861 339 815] [239 R] Node  2 收到本层数据包并传往上层 
[   9 ,  863 555 157] shixi 240
[   9 ,  865 559 480] [240 T] Node  2->  1  
[   9 ,  867 329 550] shixi 241
[   9 ,  871 125 300] [241 R] Node  2 收到本层数据包并传往上层 
